,id,Time,Tweet,prep,cleaned_tweets
78,1.48057e+18,2023-02-14 18:13:13+00:00,b'rt @peeliwg: @goldsbie had a condo property manager who had no sick days. he developed a persistent fever over 2 wks yet had no choice but...',rt @peeliwg: @goldsbie had a condo property manager who had no sick days. he developed a persistent fever over 2 wks yet had no choice but...',rt :  had a condo property manager who had no sick days. he developed a persistent fever over 2 wks yet had no choice but...'
79,31924521.0,2023-02-14 18:13:13+00:00,"b'thank you, lee mergner, for this marvelous wbgo interview about my new cd ""fever: a peggy lee celebration!"" ""https://t.co/hif453a3nb'","thank you, lee mergner, for this marvelous wbgo interview about my new cd ""fever: a peggy lee celebration!"" ""https://t.co/hif453a3nb'","thank you, lee mergner, for this marvelous wbgo interview about my new cd ""fever: a peggy lee celebration!"" """
80,1.57779e+18,2023-02-14 18:13:09+00:00,"b'this is what i warned about ""hemorhagic fever"" (similar to ebola)\n\nthey are talking about it now .... stock up on c... https://t.co/q3odsn2jvi'","this is what i warned about ""hemorhagic fever"" (similar to ebola)\n\nthey are talking about it now .... stock up on c... https://t.co/q3odsn2jvi'","this is what i warned about ""hemorhagic fever"" (similar to ebola)\n\nthey are talking about it now .... stock up on c... "
81,1.48664e+18,2023-02-14 18:12:58+00:00,b'i am feeling kaafi sick rn:)))) this fever is killing me',i am feeling kaafi sick rn:)))) this fever is killing me',i am feeling kaafi sick rn:)))) this fever is killing me'
82,1.43873e+18,2023-02-14 18:12:47+00:00,b'@_yunkicafe mine fever',@_yunkicafe mine fever', mine fever'
83,1.29943e+18,2023-02-14 18:11:48+00:00,"b'rt @catiezee: ""illness was the cause of the sharp rises in absences before christmas, as strep a...scarlet fever...as well as covid...empti...'","rt @catiezee: ""illness was the cause of the sharp rises in absences before christmas, as strep a...scarlet fever...as well as covid...empti...'","rt : ""illness was the cause of the sharp rises in absences before christmas, as strep a...scarlet fever...as well as covid...empti...'"
84,1.03162e+18,2023-02-14 18:11:48+00:00,b'all my nephews and nieces give me baby fever',all my nephews and nieces give me baby fever',all my nephews and nieces give me baby fever'
85,61232229.0,2023-02-14 18:11:43+00:00,"b'@crystalbunni i caught baby fever soooooo bad, yesterday!!!'","@crystalbunni i caught baby fever soooooo bad, yesterday!!!'"," i caught baby fever soooooo bad, yesterday!!!'"
86,318901961.0,2023-02-14 18:11:09+00:00,b'this fever nd being at school got me fuuuuucked up rn',this fever nd being at school got me fuuuuucked up rn',this fever nd being at school got me fuuuuucked up rn'
87,1.61565e+18,2023-02-14 18:10:50+00:00,b'today has by far been one of the toughest days as a single mother. ive been running a fever most of the day and st... https://t.co/mdhpgug4gz',today has by far been one of the toughest days as a single mother. ive been running a fever most of the day and st... https://t.co/mdhpgug4gz',today has by far been one of the toughest days as a single mother. ive been running a fever most of the day and st... 
88,82673602.0,2023-02-14 18:10:48+00:00,b'@blake_allen13 @billscher eh i dont think someone ever loses presidential fever once they catch it. but the path f... https://t.co/5ensb1w91t',@blake_allen13 @billscher eh i dont think someone ever loses presidential fever once they catch it. but the path f... https://t.co/5ensb1w91t',  eh i dont think someone ever loses presidential fever once they catch it. but the path f... 
89,1320293023.0,2023-02-14 18:10:43+00:00,"b'limits,in demarest, certified, self-willingness fever intimidation\n?\n\n\nax\nax\nax'","limits,in demarest, certified, self-willingness fever intimidation\n?\n\n\nax\nax\nax'","limits,in demarest, certified, self-willingness fever intimidation\n?\n\n\nax\nax\nax'"
90,1.07494e+18,2023-02-14 18:10:25+00:00,b'still think this is a fever dream https://t.co/scnhax0cx5',still think this is a fever dream https://t.co/scnhax0cx5',still think this is a fever dream 
91,1922822563.0,2023-02-14 18:09:59+00:00,"b'fever, inevitable. scanner. disappointment house. react\n?\n\n\nh80\nh80\nh80'","fever, inevitable. scanner. disappointment house. react\n?\n\n\nh80\nh80\nh80'","fever, inevitable. scanner. disappointment house. react\n?\n\n\nh80\nh80\nh80'"
92,852657061.0,2023-02-14 18:09:41+00:00,"b'hi fever,i can feel you coming,i can feel you.'","hi fever,i can feel you coming,i can feel you.'","hi fever,i can feel you coming,i can feel you.'"
93,29038143.0,2023-02-14 18:09:26+00:00,b'@throatmealrulez how high is the fever..? ',@throatmealrulez how high is the fever..? ', how high is the fever..? '
94,64096507.0,2023-02-14 18:09:24+00:00,b'i am panicking!!!!!!! this has to be a fever dream. https://t.co/o5weoefv73',i am panicking!!!!!!! this has to be a fever dream. https://t.co/o5weoefv73',i am panicking!!!!!!! this has to be a fever dream. 
95,1.50039e+18,2023-02-14 18:09:08+00:00,"b'nnewi, what is this?\n\nnnewi is still standing for peter obi \n\nnnewi added more heat untop of ladipo fever ... https://t.co/iycdqylf2z'","nnewi, what is this?\n\nnnewi is still standing for peter obi \n\nnnewi added more heat untop of ladipo fever ... https://t.co/iycdqylf2z'","nnewi, what is this?\n\nnnewi is still standing for peter obi \n\nnnewi added more heat untop of ladipo fever ... "
96,1.40881e+18,2023-02-14 18:08:59+00:00,b'how to sleep with a fever',how to sleep with a fever',how to sleep with a fever'
97,1.26473e+18,2023-02-14 18:08:50+00:00,"b'- people, with sunset suffering an endless fever.\n\ncan she reverse the spell, even being affected by it herself?'","- people, with sunset suffering an endless fever.\n\ncan she reverse the spell, even being affected by it herself?'","- people, with sunset suffering an endless fever.\n\ncan she reverse the spell, even being affected by it herself?'"
98,160364401.0,2023-02-14 18:08:19+00:00,b'i thought allergies but now my body hurt and i confirmed a fever. hopefully not the flu again . nap time ',i thought allergies but now my body hurt and i confirmed a fever. hopefully not the flu again . nap time ',i thought allergies but now my body hurt and i confirmed a fever. hopefully not the flu again . nap time '
99,1.40976e+18,2023-02-14 18:07:55+00:00,b'craw fever gna knock me out in this car',craw fever gna knock me out in this car',craw fever gna knock me out in this car'
100,1.61607e+18,2023-02-14 18:07:53+00:00,b'@hrtchangbin a what?? this is a fever dream icb.',@hrtchangbin a what?? this is a fever dream icb.', a what?? this is a fever dream icb.'
101,3230668306.0,2023-02-14 18:07:19+00:00,b'@voadeewa what a failed state.75 years or so of corruption n religious fever has destroyed a nation that had all.st... https://t.co/rawre1sbmt',@voadeewa what a failed state.75 years or so of corruption n religious fever has destroyed a nation that had all.st... https://t.co/rawre1sbmt', what a failed state.75 years or so of corruption n religious fever has destroyed a nation that had all.st... 
102,1.23447e+18,2023-02-14 18:07:17+00:00,b'its cup fever at woodlands tonight as our j team from div 4 take on our i team from div 3 #cupmagic #giantkilling',its cup fever at woodlands tonight as our j team from div 4 take on our i team from div 3 #cupmagic #giantkilling',its cup fever at woodlands tonight as our j team from div 4 take on our i team from div 3  '
103,1217589338.0,2023-02-14 18:06:57+00:00,b'gap fever  https://t.co/m6bjeeawof',gap fever  https://t.co/m6bjeeawof',gap fever  
104,3499202774.0,2023-02-14 18:06:49+00:00,b'literally a fever dream i cannot believe this',literally a fever dream i cannot believe this',literally a fever dream i cannot believe this'
105,610014172.0,2023-02-14 18:06:48+00:00,b'why @karachikingsary still in fever of @iamamirofficial?\n@salman_ary please move on sir g. main bowler failed to ge... https://t.co/s93rcknztz',why @karachikingsary still in fever of @iamamirofficial?\n@salman_ary please move on sir g. main bowler failed to ge... https://t.co/s93rcknztz',why  still in fever of ?\n please move on sir g. main bowler failed to ge... 
106,1.57558e+18,2023-02-14 18:06:30+00:00,"b'for everyone now in a fever over digital id, understand that that ship sailed no later than 2016. \nsoylent green -... https://t.co/vukupykbaz'","for everyone now in a fever over digital id, understand that that ship sailed no later than 2016. \nsoylent green -... https://t.co/vukupykbaz'","for everyone now in a fever over digital id, understand that that ship sailed no later than 2016. \nsoylent green -... "
107,1.52638e+18,2023-02-14 18:06:09+00:00,"b'@midknight077 some kinda coughing spell xd mostly when i try to talk no fever or anything though, and covid(-) lol'","@midknight077 some kinda coughing spell xd mostly when i try to talk no fever or anything though, and covid(-) lol'"," some kinda coughing spell xd mostly when i try to talk no fever or anything though, and covid(-) lol'"
108,3032577950.0,2023-02-14 18:06:01+00:00,b'#nowplaying to the top (feat. dvi) by psychic fever from exile tribe on j-pop powerplay https://t.co/ffyreth9jt... https://t.co/txrbtftiob',#nowplaying to the top (feat. dvi) by psychic fever from exile tribe on j-pop powerplay https://t.co/ffyreth9jt... https://t.co/txrbtftiob', to the top (feat. dvi) by psychic fever from exile tribe on j-pop powerplay  
109,9.55204e+17,2023-02-14 18:05:55+00:00,b'im mad cause why tf i woke up with a fever ',im mad cause why tf i woke up with a fever ',im mad cause why tf i woke up with a fever '
110,781021410.0,2023-02-14 18:05:17+00:00,b'checking in.\n\ni can definitely tell im improving (just not fast enough lol). the fever for the most part is gone.... https://t.co/ld5rgivla1',checking in.\n\ni can definitely tell im improving (just not fast enough lol). the fever for the most part is gone.... https://t.co/ld5rgivla1',checking in.\n\ni can definitely tell im improving (just not fast enough lol). the fever for the most part is gone.... 
111,9.14534e+17,2023-02-14 18:05:07+00:00,b'@jim_jordan another day another right-wing fever dream fueled diatribe. #gymnasiumjordanisanidiot',@jim_jordan another day another right-wing fever dream fueled diatribe. #gymnasiumjordanisanidiot', another day another right-wing fever dream fueled diatribe. '
112,1.43264e+18,2023-02-14 18:04:56+00:00,b'fever strikes ',fever strikes ',fever strikes '
113,1.60463e+18,2023-02-14 18:04:14+00:00,b'rt @chaeinloop: cabin fever concept trailer # cut. https://t.co/2czosnacbs',rt @chaeinloop: cabin fever concept trailer # cut. https://t.co/2czosnacbs',rt : cabin fever concept trailer # cut. 
114,1.29292e+18,2023-02-14 18:03:51+00:00,b'did you catch the fever flying toward the moon?\nsailing in space to a distant shore\nyou kind of wonder what they ca... https://t.co/hlhjrh4juv',did you catch the fever flying toward the moon?\nsailing in space to a distant shore\nyou kind of wonder what they ca... https://t.co/hlhjrh4juv',did you catch the fever flying toward the moon?\nsailing in space to a distant shore\nyou kind of wonder what they ca... 
115,16113781.0,2023-02-14 18:03:47+00:00,b'@bluebell633 @warmonitors he has a severe copium fever',@bluebell633 @warmonitors he has a severe copium fever',  he has a severe copium fever'
116,23425512.0,2023-02-14 18:03:44+00:00,b'@puppygumdrop @pamelas01846949 ah yes i love fever ray ..and this song too ..thank you',@puppygumdrop @pamelas01846949 ah yes i love fever ray ..and this song too ..thank you',  ah yes i love fever ray ..and this song too ..thank you'
117,1.59742e+18,2023-02-14 18:03:42+00:00,"b'@qwz180 @tradsperger sick as hell nov 2019. dont know if it was covid, but 48 hours of fever, heavy sweats, chills... https://t.co/nsvfmj0sbk'","@qwz180 @tradsperger sick as hell nov 2019. dont know if it was covid, but 48 hours of fever, heavy sweats, chills... https://t.co/nsvfmj0sbk'","  sick as hell nov 2019. dont know if it was covid, but 48 hours of fever, heavy sweats, chills... "
118,1.61796e+18,2023-02-14 18:03:15+00:00,"b""rt @beliftgallery: 'fever' official mv\n\n# @enhypen_members https://t.co/ydlnq3a9cd""","rt @beliftgallery: 'fever' official mv\n\n# @enhypen_members https://t.co/ydlnq3a9cd""",rt : 'fever' official mv\n\n#  
119,79804962.0,2023-02-14 18:02:56+00:00,b'@guitar550 @riffmandale yeah cough and cold-like. i had a fever of 102 a few days ago but was negative so thought was just flu/similar',@guitar550 @riffmandale yeah cough and cold-like. i had a fever of 102 a few days ago but was negative so thought was just flu/similar',  yeah cough and cold-like. i had a fever of 102 a few days ago but was negative so thought was just flu/similar'
120,1.52214e+18,2023-02-14 18:02:08+00:00,b'@joncoopertweets liberal fever dream....\n\nyou leftist fruitcakes are a strange bunch. ',@joncoopertweets liberal fever dream....\n\nyou leftist fruitcakes are a strange bunch. ', liberal fever dream....\n\nyou leftist fruitcakes are a strange bunch. '
121,1.37543e+18,2023-02-14 18:02:05+00:00,"b""rt @nup_de: @norbertmao @melindagates disgraceful that min of justice mao is in valentine's fever tagging @melindagates as our nation conti...""","rt @nup_de: @norbertmao @melindagates disgraceful that min of justice mao is in valentine's fever tagging @melindagates as our nation conti...""","rt :   disgraceful that min of justice mao is in valentine's fever tagging  as our nation conti..."""
122,1.02123e+18,2023-02-14 18:01:54+00:00,b'@rmmkjk waking up today was a fever dream and also the best valentines day ever',@rmmkjk waking up today was a fever dream and also the best valentines day ever', waking up today was a fever dream and also the best valentines day ever'
