,Unnamed: 0,id,Time,Tweet,Flag,Tags
61,61,1213884201532981248,2023-02-14 07:58:06+00:00,b'\xe3\x81\x82\xe3\x81\x9f\xe3\x82\xb7\xe3\x82\xb3\xe7\xb3\xbb\xe3\x81\xaf\xe3\x83\x8e\xe3\x83\xbc\xe3\x83\x9e\xe3\x83\xbc\xe3\x82\xaf\xe3\x81\xa0\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x93\xe3\x81\xa0\xe3\x81\x91\xe3\x81\xa9\xe3\x82\x88\xe3\x81\x8f\xe3\x82\x88\xe3\x81\x8f\xe8\x80\x83\xe3\x81\x88\xe3\x82\x8b\xe3\x81\xa8\xe3\x83\x89\xe3\x83\xa9\xe3\x82\xaf\xe3\x82\xa8\xe3\x81\xaf\xe3\x82\xb7\xe3\x83\xab\xe3\x83\x93\xe3\x82\xa2\xe5\xa4\xa7\xe5\xa5\xbd\xe3\x81\x8d\xe3\x81\xa0\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\x97\xe7\xb4\xa0\xe9\xa4\x8a\xe3\x81\xaf\xe3\x81\x82\xe3\x82\x8b\xe3\x81\xae\xe3\x81\x8b\xe3\x82\x82\xe3\x81\x97\xe3\x82\x8c\xe3\x81\xaa\xe3\x81\x84\n\xe3\x82\xb7\xe3\x83\xab\xe3\x83\x93\xe3\x82\xa2\xe5\xa7\x90\xe3\x81\x95\xe3\x82\x93\xe3\x81\xaf\xe3\x81\x82\xe3\x81\x9f\xe3\x81\x97\xe3\x81\xa7\xe3\x82\xb7\xe3\x82\xb3\xe3\x82\xb7\xe3\x82\xb3\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa6\xe8\xa8\x80\xe3\x82\x8f\xe3\x81\xad\xe3\x81\x88\xe3\x81\xa0\xe3\x82\x8d\xe3\x81\x84\xe3\x81\x84\xe5\x8a\xa0\xe6\xb8\x9b\xe3\x81\xab\xe3\x81\x97\xe3\x82\x8d\xef\xbc\x81\xef\xbc\x81\xef\xbc\x81\xef\xbc\x81\xef\xbc\x81\xef\xbc\x81(\xe8\xa7\xa3\xe9\x87\x88\xe9\x81\x95\xe3\x81\x84\xe3\x81\xa7\xe7\x88\x86\xe7\x99\xba\xe3\x81\x99\xe3\x82\x8b\xe9\x9f\xb3)',0,NIL
62,62,1566098760198914051,2023-02-14 07:57:20+00:00,b'@burromem Ele quer uma garota com anemia ou uma q tem metabolismo r\xc3\xa1pido?',0,NIL
63,63,1213884201532981248,2023-02-14 07:56:16+00:00,b'\xe3\x81\xaf\xe3\x81\x84\xe6\x80\xaa\xe6\x96\x87\xe6\x9b\xb8',0,NIL
64,64,1213884201532981248,2023-02-14 07:56:11+00:00,b'\xe3\x81\x82\xe3\x81\x9f\xe3\x81\x97\xe3\x81\xa7\xe3\x82\xb7\xe3\x82\xb3\xe3\x82\xb7\xe3\x82\xb3\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x87\xe3\x82\x93\xe7\x95\xa5\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x82\xe3\x81\x9f\xe3\x82\xb7\xe3\x82\xb3\xe3\x81\xaa\xe3\x82\x8b\xe3\x82\xb8\xe3\x83\xa3\xe3\x83\xb3\xe3\x83\xab\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x82\x92\xe7\x9f\xa5\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x84\xe5\xae\x87\xe5\xae\x99\xe7\x8c\xab\xe3\x81\xab\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\n\xe3\x81\x9d\xe3\x81\xae\xe6\x8c\x91\xe7\x99\xba\xe3\x81\xab\xe3\x81\xaf\xe2\x80\xa6\xe2\x80\xa6\xe4\xb9\x97\xe3\x82\x89\xe3\x81\xaa\xe3\x81\x84\xe2\x80\xa6\xe2\x80\xa6\xef\xbc\x81\xe3\x82\xa1\xe3\x82\x9c\xef\xbc\x81\xe3\x82\xb1\xe3\x83\x84\xe3\x82\x92\xe5\x87\xba\xe3\x81\x99\xe3\x81\xaa\xef\xbc\x81\xef\xbc\x81\xef\xbc\x81(\xe5\x8b\x83\xe8\xb5\xb7)',0,NIL
65,65,53285232,2023-02-14 07:55:29+00:00,"b'@kochengfs kasih wetfood. Kalau ga mau makan, suapin, pokonya makan. Kalau gak mau jg mau ga mau harus ranap krn ha\xe2\x80\xa6 https://t.co/xOfPozCNl8'",0,NIL
66,66,1624329123853221888,2023-02-14 07:53:07+00:00,b'@DrAmirKhanGP am desperately trying to get help for my daughter. The treatment and gaslighting of women with iron d\xe2\x80\xa6 https://t.co/hMmStAbG6T',0,NIL
67,67,1107956223041769472,2023-02-14 07:50:38+00:00,b'@GiveBloodNHS I have acute Anemia but I\xe2\x80\x99ve always wanted to give blood am I aloud to ? I got told that due to my st\xe2\x80\xa6 https://t.co/zJOahnkvgX',0,NIL
68,68,1596733448257142784,2023-02-14 07:47:39+00:00,"b'\xef\xb8\x8f \xef\xb8\x8f\xef\xb8\x8f\n\n\xef\xb8\x8f \xef\xb8\x8f\xef\xb8\x8f\n\nMaap, siapa y? *anemia*\n\n\xef\xb8\x8f \xef\xb8\x8f\xef\xb8\x8f\n\n\xef\xb8\x8f \xef\xb8\x8f\xef\xb8\x8f https://t.co/Hq9Vqx6QYD'",0,NIL
69,69,1509426772382785538,2023-02-14 07:46:07+00:00,"b'""pernicious anemia cannot be cured"" anything is possible with the indomitable human spirit! Please help i have the\xe2\x80\xa6 https://t.co/YqJUWCC4cf'",0,NIL
70,70,1509426772382785538,2023-02-14 07:44:05+00:00,b'pernicious anemia vs my functional skills exams\n\nwho will win',0,NIL
71,71,1278589735192064001,2023-02-14 07:42:59+00:00,b'Im smoking on that urban legend mythological pack. They fertilized this shit with the bones from Achilles heel. Shi\xe2\x80\xa6 https://t.co/Anc3qsAlX0',0,NIL
72,72,1391799486079438848,2023-02-14 07:39:47+00:00,b'@boostersnearme bro has anemia',0,NIL
73,73,1489342768073756674,2023-02-14 07:34:25+00:00,"b'@maxicorrn @EmaknyakimRJ @tanyarlfes Pas punya anak, anaknya berisiko jaundice sama anemia lebih besar. Tapi biasan\xe2\x80\xa6 https://t.co/b9xLmj1S4l'",0,NIL
74,74,1017370772212367360,2023-02-14 07:30:50+00:00,b'\xe4\xb9\x85\xe3\x80\x85\xe9\xa2\xa8\xe9\x82\xaa\xe5\xbc\x95\xe3\x81\x84\xe3\x81\xa6\xe3\x81\x97\xe3\x82\x93\xe3\x81\xa9',0,NIL
75,75,2957601684,2023-02-14 07:30:00+00:00,"b'India plans to launch a mission to eliminate #SickleCellAnemia by 2047, the country\xe2\x80\x99s Finance Minister @nsitharaman\xe2\x80\xa6 https://t.co/lh3hiBFDdd'",0,NIL
76,76,1005043955195510784,2023-02-14 07:29:15+00:00,b'@AnemiA_Clover \xe3\x83\x9f\xe3\x83\xbc\xef\xbc\x88\xe9\x9f\xb3\xe7\xa8\x8b\xef\xbc\x89',0,NIL
77,77,4466297901,2023-02-14 07:28:25+00:00,"b'RT @cacr6: ""Apni Baat Apnon ke Saath"" Awareness on #anemia, #RoutineImmunization  and #mentalhealthawareness Health, with the #FaithBasedOr\xe2\x80\xa6'",0,NIL
78,78,1213884201532981248,2023-02-14 07:25:24+00:00,b'@erst_melchior \xe3\x83\x9f\xe3\x82\x9c\xef\xbc\x81',0,NIL
79,79,1005043955195510784,2023-02-14 07:23:22+00:00,b'@AnemiA_Clover \xe4\xbb\x8a\xe5\xba\xa6\xe3\x81\xbe\xe3\x81\x9f\xe3\x82\xab\xe3\x83\xa9\xe3\x82\xaa\xe3\x82\xb1\xe5\xa5\xa2\xe3\x82\x8b\xe3\x82\x93\xe3\x81\xa7\xe2\x80\xa6\xe2\x80\xa6',0,NIL
80,80,1213884201532981248,2023-02-14 07:21:43+00:00,b'@erst_melchior \xe3\x81\x9d\xe3\x82\x93\xe3\x81\xaa\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x97\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xa6\xe3\x81\x84\xe3\x81\x84\xe3\x81\x8b\xe3\x82\x89(\xe8\x89\xaf\xe5\xbf\x83)',0,NIL
81,81,1005043955195510784,2023-02-14 07:21:04+00:00,b'@AnemiA_Clover \xe3\x81\x93\xe3\x82\x93\xe3\x81\x8b\xe3\x81\x84\xe3\x81\xaf\xe3\x83\xaf\xe3\x82\xb7\xe3\x81\x8b\xe3\x82\x89\xe3\x81\xaf\xe6\x9c\xad\xe6\x9d\x9f\xe3\x81\xa7\xe6\xae\xb4\xe3\x82\x8c\xe3\x81\xaa\xe3\x81\x84\xe3\x82\x93\xe3\x81\x98\xe3\x82\x83\xe2\x80\xa6\xe3\x81\x99\xe3\x81\xbe\xe3\x81\xac\xe2\x80\xa6\xe2\x80\xa6(\xc2\xb4\xe3\x83\xbb\xcf\x89\xe3\x83\xbb\xef\xbd\x80)',0,NIL
82,82,1411171089917431812,2023-02-14 07:20:37+00:00,b'Forkopimcam Kebomas menghadiri Gebyar Aksi Bergizi dalam rangka penerapan perilaku hidup bersih dan sehat serta skr\xe2\x80\xa6 https://t.co/VYwiCCpAmR',0,NIL
83,83,1208981422322700288,2023-02-14 07:17:17+00:00,"b'Diablo, papi ni la anemia me tiene tan mareada como t\xc3\xba dando vueltas en mi cabeza todo el santo d\xc3\xada tigre'",0,NIL
84,84,1213884201532981248,2023-02-14 07:16:25+00:00,b'\xe3\x81\x82\xe3\x81\xad\xe3\x81\xbf\xe3\x81\x82\xe3\x81\xaf\xe3\x83\x9f\xe3\x83\xab\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x80\x82\xe5\xbf\x83\xe3\x81\xae\xe3\x82\xab\xe3\x82\xab\xe3\x82\xaa5%\xe3\x80\x82\xe6\x98\x8e\xe3\x82\x8b\xe3\x81\x8f\xe3\x81\xa6\xe5\x89\x8d\xe5\x90\x91\xe3\x81\x8d\xe3\x81\xaa\xe6\x80\xa7\xe6\xa0\xbc\xe3\x80\x82\xe4\xba\xba\xe6\x87\x90\xe3\x81\xa3\xe3\x81\x93\xe3\x81\x8f\xe3\x81\xa6\xe7\x94\x98\xe3\x81\x88\xe3\x82\x93\xe5\x9d\x8a\xe3\x80\x82\xe4\xba\xba\xe7\x94\x9f\xe3\x82\x92\xe6\xa5\xbd\xe3\x81\x97\xe3\x82\x93\xe3\x81\xa7\xe3\x82\x8b\xe4\xba\xba\xe3\x80\x82\xe3\x81\x9f\xe3\x81\xbe\xe3\x81\xab\xe5\xbf\x83\xe3\x81\xae\xe9\x97\x87\xe3\x81\x8c\xe5\x9e\xa3\xe9\x96\x93\xe8\xa6\x8b\xe3\x81\x88\xe3\x82\x8b\xe3\x80\x82\n#\xe3\x81\x82\xe3\x81\xaa\xe3\x81\x9f\xe3\x81\xae\xe5\xbf\x83\xe3\x81\xae\xe9\x97\x87\xe3\x82\x92\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x81\xa7\xe8\xa1\xa8\xe7\x8f\xbe https://t.co/pxpXBbnDet',0,NIL
85,85,273425179,2023-02-14 07:14:17+00:00,b'@BaseAnakFK Cuman bisa bilang \xe2\x80\x9cAnemia mikrositik hipokromik derajat sedang karena infeksi kronik\xe2\x80\x9d. Tapi aku gabisa\xe2\x80\xa6 https://t.co/FUU5rNsWB2',0,NIL
86,86,1624329123853221888,2023-02-14 07:14:08+00:00,b'@reallorraine the treatment and gaslighting of women with iron deficiency/anemia urgently needs to be highlighted .\xe2\x80\xa6 https://t.co/tmp7AMsvD0',0,NIL
87,87,3297152060,2023-02-14 07:13:05+00:00,b'just remembered that i have fucking anemia which would explain why i always feel tired and weak https://t.co/RCqP5BHf0a',0,NIL
88,88,1213884201532981248,2023-02-14 07:12:35+00:00,b'\xe3\x81\x8a\xe3\x81\x82\xe3\x83\xbc\xe3\x83\xbc\xe3\x83\xbc \xe8\xa1\x8c\xe3\x81\x8d\xe3\x81\x9f\xe3\x81\x84\xe3\x81\x91\xe3\x81\xa9\xe4\xbb\x8a\xe3\x83\x91\xe3\x82\xb9\xe3\x82\xbf\xe3\x81\xa4\xe3\x81\x8f\xe3\x81\xa3\xe3\x81\xa6\xe3\x82\x8b\xe3\x80\x9c!!!!!',0,NIL
89,89,855066089759178754,2023-02-14 07:12:03+00:00,b'\xe9\x89\x84\xe5\x88\x86\xe3\x81\xab\xe3\x81\xaf\xe5\x90\xb8\xe5\x8f\x8e\xe3\x81\x95\xe3\x82\x8c\xe3\x82\x84\xe3\x81\x99\xe3\x81\x84\xe3\x80\x8c\xe3\x83\x98\xe3\x83\xa0\xe9\x89\x84\xe3\x80\x8d\xe3\x81\xa8\xe3\x81\x9d\xe3\x81\xae\xe3\x81\xbe\xe3\x81\xbe\xe3\x81\xa7\xe3\x81\xaf\xe5\x90\xb8\xe5\x8f\x8e\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xab\xe3\x81\x8f\xe3\x81\x84\xe3\x80\x8c\xe9\x9d\x9e\xe3\x83\x98\xe3\x83\xa0\xe9\x89\x84\xe3\x80\x8d\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\n\xe3\x80\x8c\xe3\x83\x98\xe3\x83\xa0\xe9\x89\x84\xe3\x80\x8d\xe3\x81\xaf\xe8\xb5\xa4\xe8\xba\xab\xe3\x81\xae\xe8\x82\x89\xe3\x80\x81\xe3\x83\xac\xe3\x83\x90\xe3\x83\xbc\xe3\x80\x81\xe3\x82\xab\xe3\x83\x84\xe3\x82\xaa\xe3\x80\x81\xe3\x82\xa4\xe3\x83\xaf\xe3\x82\xb7\xe3\x80\x81\xe3\x81\x82\xe3\x81\x95\xe3\x82\x8a\xe3\x81\xaa\xe3\x81\xa9\xe3\x81\xab\xe5\xa4\x9a\xe3\x81\x8f\xe5\x90\xab\xe3\x81\xbe\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\n#\xe8\xb2\xa7\xe8\xa1\x80 #\xe5\x81\xa5\xe5\xba\xb7',0,NIL
90,90,1213884201532981248,2023-02-14 07:08:46+00:00,b'\xe3\x81\x93\xe3\x82\x8c\xe7\xb5\xb6\xe5\xaf\xbe\xe5\xbd\xbc\xe6\xb0\x8f\xe3\x81\xa8\xe5\xbd\xbc\xe5\xa5\xb3\xe3\x81\xae\xe4\xbc\x9a\xe8\xa9\xb1\xe3\x81\x98\xe3\x82\x83\xe3\x81\xad\xe3\x81\x88\xe3\x81\xa0\xe3\x82\x8d \xe6\x84\x89\xe5\xbf\xab\xe3\x81\x99\xe3\x81\x8e\xe3\x82\x8b https://t.co/4W5loT4RQO',0,NIL
91,91,1213884201532981248,2023-02-14 07:08:13+00:00,b'\xe3\x81\x93\xe3\x82\x8c\xe3\x81\xaf\xe9\x87\x91\xe3\x81\xa7\xe6\xae\xb4\xe3\x82\x89\xe3\x82\x8c\xe3\x81\xa6\xe5\xa5\x87\xe5\xa3\xb0\xe3\x82\x92\xe3\x81\x82\xe3\x81\x92\xe3\x82\x8b\xe3\x81\x82\xe3\x81\xad\xe3\x81\xbf\xe3\x81\x82 https://t.co/FXMI93sH1s',0,NIL
92,92,1624329123853221888,2023-02-14 07:08:03+00:00,b'@thismorning please please highlight the blant disregard &amp; (non) treatment of iron deficiency/anemia. You will be s\xe2\x80\xa6 https://t.co/iOhX2S7SWr',0,NIL
93,93,2211698995,2023-02-14 07:07:56+00:00,b'I have anemia. \xe8\xb2\xa7\xe8\xa1\x80\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82#\xe8\x8b\xb1\xe4\xbc\x9a\xe8\xa9\xb1 #\xe7\x95\x99\xe5\xad\xa6',0,NIL
94,94,1213884201532981248,2023-02-14 07:06:05+00:00,b'\xe3\x81\xbe\xe3\x80\x9c\xe3\x80\x9c\xe3\x80\x9c\xe3\x80\x9c\xe3\x81\x9f\xe3\x81\x82\xe3\x81\xad\xe3\x81\xbf\xe3\x81\x82\xe3\x81\x8c\xe6\x9c\xad\xe6\x9d\x9f\xe3\x81\xa7\xe6\xae\xb4\xe3\x82\x89\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\xa6\xe8\x8d\x89\n\xe3\x81\xa0\xe3\x82\x8c\xe3\x81\x8b\xe3\x81\x9f\xe3\x81\x99\xe3\x81\x91\xe3\x81\xa1\xe3\x81\x87',0,NIL
95,95,1624329123853221888,2023-02-14 07:03:00+00:00,"b""@loosewomen please please explore the topic of iron deficiency/anemia. It's shocking what my daughter and countless\xe2\x80\xa6 https://t.co/oBY8OpPEAi""",0,NIL
96,96,1482907554485518339,2023-02-14 06:57:36+00:00,"b'@sorrowinblood felt this one, anemia is a dickhead'",0,NIL
97,97,1408222884804403201,2023-02-14 06:57:31+00:00,b'puta anemia',0,NIL
98,98,703930723011596288,2023-02-14 06:55:59+00:00,b'RT @asgatassalvajes: \xf0\x9d\x97\xa8\xf0\x9d\x97\xa5\xf0\x9d\x97\x9a\xf0\x9d\x97\x98\xf0\x9d\x97\xa1\xf0\x9d\x97\xa7\xf0\x9d\x97\x98! \xf0\x9d\x97\x94\xf0\x9d\x97\xad\xf0\x9d\x97\xa8\xf0\x9d\x97\x96\xf0\x9d\x97\x94\xf0\x9d\x97\xa5 \xf0\x9d\x97\x9c\xf0\x9d\x97\xa1\xf0\x9d\x97\x9a\xf0\x9d\x97\xa5\xf0\x9d\x97\x98\xf0\x9d\x97\xa6\xf0\x9d\x97\x94\xf0\x9d\x97\x97\xf0\x9d\x97\x94 \xf0\x9d\x97\xa0\xf0\x9d\x97\xa8\xf0\x9d\x97\xac \xf0\x9d\x97\x9a\xf0\x9d\x97\xa5\xf0\x9d\x97\x94\xf0\x9d\x97\xa9\xf0\x9d\x97\x98\n\nEs una de nuestras gatitas leuc\xc3\xa9micas y ha sufrido un brote. Solo tiene 4 a\xc3\xb1os!\nA\xe2\x80\xa6',0,NIL
99,99,1213884201532981248,2023-02-14 06:55:48+00:00,b'\xe7\x94\x9f\xe7\x90\x86\xe3\x81\xa7\xe3\x81\x97\xe3\x82\x93\xe3\x81\xa9\xe3\x81\x8f\xe3\x81\xa6\xe3\x82\x82\xe7\x90\x86\xe6\x80\xa7\xe3\x81\xa4\xe3\x82\x88\xe3\x81\xa4\xe3\x82\x88\xe3\x82\xac\xe3\x83\xb3\xe3\x82\xae\xe3\x83\x9e\xe3\x83\xaa\xe3\x81\xa0\xe3\x81\x8b\xe3\x82\x89\xe5\xb9\xbe\xe3\x82\x89\xe3\x81\xa7\xe3\x82\x82\xe5\xae\xb6\xe4\xba\x8b\xe8\xb6\xa3\xe5\x91\xb3\xe3\x81\xa7\xe3\x81\x8d\xe3\x82\x8b\xe3\x81\xae\xe3\x83\x9e\xe3\x82\xb8\xe3\x81\xa7\xe6\x9c\x80\xe5\xbc\xb7\xe3\x81\x99\xe3\x81\x8e\xe3\x83\xaf\xe3\x83\xad\xe3\x82\xbf \xe3\x81\x93\xe3\x82\x93\xe3\x81\xaa\xe3\x82\x93\xe3\x82\x82\xe3\x81\x86\xe3\x83\x8b\xe3\x83\xa5\xe3\x83\xbc\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\x97\xe3\x81\x98\xe3\x82\x83\xe3\x82\x93(\xe3\x83\x9e\xe3\x83\xab\xe3\x83\x81\xe3\x82\xbf\xe3\x82\xb9\xe3\x82\xaf\xe3\x82\xac\xe3\x83\xb3\xe5\x9b\x9e\xe3\x81\x97)',0,NIL
100,100,1546248288634019841,2023-02-14 06:55:43+00:00,b'@isaqcty bienvenida al mundo de la anemia \xf0\x9f\xa4\x9d\xf0\x9f\x8f\xbb',0,NIL
101,101,1296267638172086272,2023-02-14 06:51:37+00:00,b'I like the Samhain special where Molly Hecht thought they were dying of necrotizing fasciitiis but it was really anemia',0,NIL
102,102,1213884201532981248,2023-02-14 06:51:17+00:00,b'\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa7\xe3\x81\x93\xe3\x82\x93\xe3\x81\xaa\xe7\x9c\xa0\xe3\x81\x84\xe3\x82\x93\xe3\x82\x84\xe3\x82\x8d\xe3\x81\x8b\xe3\x81\xa3\xe3\x81\xa6\xe6\x80\x9d\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x9f\xe3\x82\x89\xe6\x99\xae\xe9\x80\x9a\xe3\x81\xab\xe7\x94\x9f\xe7\x90\x86\xe3\x81\xa0\xe3\x81\xa3\xe3\x81\x9f \xe3\x83\x90\xe3\x83\xac\xe3\x83\xb3\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xb3\xe3\x81\xa8\xe7\x94\x9f\xe7\x90\x86\xe5\x88\x9d\xe6\x97\xa5\xe8\xa2\xab\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\x8b\xe6\x9c\x80\xe6\x82\xaa\xe3\x81\xa0\xe3\x81\x8c \xe6\xad\xbb\xe3\x81\xab\xe6\x99\x92\xe3\x81\x97\xe3\x81\xa6\xe6\xac\xb2\xe3\x81\x97\xe3\x81\x84',0,NIL
103,103,1389665188916383749,2023-02-14 06:50:26+00:00,"b'entonces no es q yo sea perezosa, es q la anemia cada d\xc3\xada est\xc3\xa1 empeorando m\xc3\xa1s'",0,NIL
104,104,1881011522,2023-02-14 06:49:39+00:00,b'Cansada estoy de tener anemia \xf0\x9f\x98\x9e cada d\xc3\xada me encuentro otros morados',0,NIL
105,105,1213884201532981248,2023-02-14 06:48:45+00:00,b'\xe6\x93\xac\xe6\x85\x8b\xe5\xae\x8c\xe7\x92\xa7\xe3\x81\x99\xe3\x81\x8e\xe3\x81\xa6\xe9\x9d\xa2\xe7\x99\xbd\xe3\x81\x8f\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\xa6\xe5\xaf\xbe\xe7\xab\x8b\xe7\x85\xbd\xe3\x82\x8a\xe5\xa7\x8b\xe3\x82\x81\xe3\x81\x9d\xe3\x81\x86\xe3\x81\xa0\xe3\x81\x8b\xe3\x82\x89\xe3\x82\x84\xe3\x82\x81\xe3\x81\xa8\xe3\x81\x8f\xe3\x81\xad\xe2\x80\xa6\xe2\x80\xa6\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0\xe3\x82\x84\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x89\xe9\x9d\xa2\xe7\x99\xbd\xe3\x81\x84\xe3\x83\xa2\xe3\x83\xb3\xe8\xa6\x8b\xe3\x81\x9f\xe3\x81\x95\xe3\x81\xa7\xe5\x8f\x82\xe5\x8a\xa0\xe3\x81\xaf\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe2\x80\xa6\xe2\x80\xa6',0,NIL
106,106,1213884201532981248,2023-02-14 06:46:16+00:00,b'\xe3\x81\x82\xe3\x81\xad\xe3\x81\xbf\xe3\x81\x82\xe3\x81\xae\xe3\x82\xad\xe3\x83\x83\xe3\x82\xba\xe6\x93\xac\xe6\x85\x8b\xe3\x81\xaf\xe5\xae\x8c\xe7\x92\xa7\xe3\x81\x99\xe3\x81\x8e\xe3\x81\xa6\xe3\x83\x9e\xe3\x82\xb8\xe3\x81\xa7\xe4\xbb\x96\xe3\x81\xa8\xe8\xa6\x8b\xe5\x88\x86\xe3\x81\x91\xe3\x81\xa4\xe3\x81\x8b\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8b\xe3\x81\x8b\xe3\x82\x89\xe3\x83\x80\xe3\x83\xa1\xe3\x81\xa3\xe3\x81\xa6\xe3\x83\x9e\xe3\x83\x9e\xe8\xa8\x80\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x8f\xe3\x82\x88\xe3\x81\xad\xf0\x9f\x98\xa1\n\n\xe3\x81\x94\xe3\x80\x81\xe3\x81\x94\xe3\x82\x81\xe3\x82\x93\xe3\x83\x9e\xe3\x83\x9e\xe2\x80\xa6\xe2\x80\xa6\xef\xbc\x81\xf0\x9f\x98\xab https://t.co/J2Jd1MTVP0',0,NIL
107,107,1213884201532981248,2023-02-14 06:44:04+00:00,b'\xe4\xb8\x80\xe5\x91\xa8\xe3\x81\xbe\xe3\x82\x8f\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x8a\xe3\x82\x82\xe3\x82\x8d\xe3\x81\x84\n\xe7\xa7\x81\xe3\x82\x82\xe5\x8f\x82\xe5\x8a\xa0\xe3\x81\x97\xe3\x82\x88\xe3\x81\xa3\xe3\x81\x8b\xe3\x81\xaa \xe3\x82\xad\xe3\x83\x83\xe3\x82\xba\xe3\x81\xab\xe6\x93\xac\xe6\x85\x8b\xe3\x81\x97\xe3\x81\xa6',0,NIL
108,108,1213884201532981248,2023-02-14 06:42:20+00:00,b'\xe3\x81\x94\xe3\x82\x81\xe3\x82\x93\xe3\x81\x91\xe3\x81\xa9\xe8\x8d\x89 \xe9\xad\x94\xe5\xa2\x83\xe3\x82\x84\xe3\x81\xaa\xe3\x81\x81',0,NIL
109,109,1344603631497179137,2023-02-14 06:41:35+00:00,b'RT @crvg_amandamari: q anemia chata \xc3\xa9 essa minha\xf0\x9f\x98\x91',0,NIL
110,110,23343960,2023-02-14 06:39:31+00:00,b'Zat besi sangat diperlukan anak untuk tumbuh kembang yang optimal hingga mencegah anemia dan stunting. https://t.co/wj6F4cBMHn',0,NIL
111,111,1514471690339643394,2023-02-14 06:35:51+00:00,b'@xignqiuu ANEMIA \xf0\x9f\x98\xad\xf0\x9f\x98\xad semoga nnti bisa bawa pulang ventuy \xf0\x9f\xa4\x9c',0,NIL
112,112,1624329123853221888,2023-02-14 06:34:55+00:00,"b""Thank you @HealthwatchE  for listening. First organisation to try to help me get my daughter's chronic symptoms of\xe2\x80\xa6 https://t.co/A60n3gaXda""",0,NIL
113,113,1510704057073414145,2023-02-14 06:33:37+00:00,b'@vendtea Ak juga mau koleksi anemia boys kalo bisa pulangin venti',0,NIL
114,114,119761231,2023-02-14 06:32:24+00:00,"b'El sistema vascular es la red de vasos sangu\xc3\xadneos del cuerpo que incluyen las arterias, venas y capilares. Cuando e\xe2\x80\xa6 https://t.co/PgtfkzS6f3'",0,NIL
115,115,1547584405442441223,2023-02-14 06:31:40+00:00,"b""In a bit of good news (at least for me), my anemia seems to have cleared out on its own, and I'm back to the gym. B\xe2\x80\xa6 https://t.co/8SrD9FS2zo""",0,NIL
116,116,300563018,2023-02-14 06:26:56+00:00,b'debo tener anemia',0,NIL
117,117,1212079168789237760,2023-02-14 06:25:13+00:00,b'gracias a la anemia me tengo q hacer un estudio q esta 20lucas!!\xf0\x9f\x92\x80\xf0\x9f\x92\x80',0,NIL
118,118,909918146622054400,2023-02-14 06:24:51+00:00,"b'RT @MaguiiiSchbap: tengo sue\xc3\xb1o todo el tiempo, ya no se si es depresi\xc3\xb3n, anemia o que me est\xc3\xa1n robando las energ\xc3\xadas'",0,NIL
119,119,342313862,2023-02-14 06:24:05+00:00,"b""@ALoulli Did you know why she fainted? If not, as a retired former Critical Care RN, I'd suggest she have a check-u\xe2\x80\xa6 https://t.co/Uu0kMnxbRA""",0,NIL
